Fighter_URL,Height,Weight,Reach,Stance,DoB
http://www.ufcstats.com/fighter-details/d28dee5c705991df,"6' 4""",240,"80""",Orthodox,"Aug 19, 1982"
http://www.ufcstats.com/fighter-details/5e7a28f20927d64a,"5' 8""",183,--,Orthodox,"Apr 25, 1976"
http://www.ufcstats.com/fighter-details/3f87218a7aca84c4,"5' 8""",145,--,Southpaw,"Mar 07, 1988"
http://www.ufcstats.com/fighter-details/4bcb6eb12b4ad4aa,"6' 1""",185,"77""",Orthodox,"Mar 10, 1979"
http://www.ufcstats.com/fighter-details/6cbb7661c3258617,--,--,--,Orthodox,--
http://www.ufcstats.com/fighter-details/8f3df4c579cfbb69,"6' 0""",170,"75""",Orthodox,"Oct 24, 1979"
http://www.ufcstats.com/fighter-details/b14a68c533f4a4aa,"5' 7""",155,--,Southpaw,"Apr 19, 1972"
http://www.ufcstats.com/fighter-details/3d960455f880bb25,"6' 2""",185,--,,--
http://www.ufcstats.com/fighter-details/7263e0dc082adc87,"5' 11""",145,--,,"Oct 10, 1974"
http://www.ufcstats.com/fighter-details/c06d554ce1713fd3,"6' 2""",170,--,Orthodox,"Aug 08, 1986"
http://www.ufcstats.com/fighter-details/568bebed6366b667,"5' 9""",145,--,Orthodox,"Jun 29, 1987"
http://www.ufcstats.com/fighter-details/2961be02cfb0d2c1,"5' 10""",170,--,Orthodox,"Sep 04, 1978"
http://www.ufcstats.com/fighter-details/2b4faacc16d66898,"5' 7""",145,--,Southpaw,"Jan 01, 1976"
http://www.ufcstats.com/fighter-details/509697e08673d2e5,"5' 9""",170,"71""",Orthodox,"Sep 22, 1981"
http://www.ufcstats.com/fighter-details/d9c6f19f958643e9,"5' 10""",145,"70""",Southpaw,"Oct 04, 1994"
http://www.ufcstats.com/fighter-details/ba280572acfba13f,"6' 3""",265,"82""",Switch,"Jul 15, 1978"
http://www.ufcstats.com/fighter-details/373be586f370d400,"5' 7""",135,--,,--
http://www.ufcstats.com/fighter-details/f64e4ecd214c6378,"6' 0""",168,--,,"Nov 09, 1980"
http://www.ufcstats.com/fighter-details/16b89be2f5c16fba,"5' 7""",135,--,Orthodox,"Sep 07, 1994"
http://www.ufcstats.com/fighter-details/8cb76103cd8a1562,"5' 7""",135,"68""",Orthodox,"Apr 17, 1987"
http://www.ufcstats.com/fighter-details/8f4eeaf7a0df7c1a,"6' 1""",155,"75""",Orthodox,"May 22, 1987"
http://www.ufcstats.com/fighter-details/c51da79b0346b5b7,"5' 7""",135,--,,"Jul 28, 1984"
http://www.ufcstats.com/fighter-details/9e91d7fd2720e241,"5' 11""",205,--,Orthodox,"Jun 29, 1981"
http://www.ufcstats.com/fighter-details/981ab7a0576f76a0,"5' 5""",135,--,Orthodox,"Mar 18, 1981"
http://www.ufcstats.com/fighter-details/547c5611bd366988,--,--,--,,--
http://www.ufcstats.com/fighter-details/a72b20136239ba39,"5' 10""",170,--,,"Jun 15, 1985"
http://www.ufcstats.com/fighter-details/56c9acc4e86046a2,"5' 7""",125,"68""",Orthodox,"Feb 21, 1981"
http://www.ufcstats.com/fighter-details/c0eecd851dbf3146,"6' 0""",155,--,Orthodox,"Aug 09, 1986"
http://www.ufcstats.com/fighter-details/3c660c90d48fc80d,"5' 11""",185,"74""",Orthodox,"Sep 01, 1979"
http://www.ufcstats.com/fighter-details/c788481ae19e798d,"5' 5""",135,--,Orthodox,"Jul 07, 1981"
http://www.ufcstats.com/fighter-details/ace83095105dd205,"5' 9""",170,--,,"Aug 02, 1978"
http://www.ufcstats.com/fighter-details/7be14eaed4c74856,"5' 6""",145,"66""",Switch,"Aug 19, 1986"
http://www.ufcstats.com/fighter-details/1a08b01fdabb6ae2,"5' 9""",135,"70""",Switch,"Jan 21, 1987"
http://www.ufcstats.com/fighter-details/aac5ac38148f0528,"5' 9""",155,"70""",Orthodox,"Sep 12, 1984"
http://www.ufcstats.com/fighter-details/9b8a73b59be8d786,"6' 0""",185,--,,--
http://www.ufcstats.com/fighter-details/185fb0200a4605e6,"5' 11""",170,--,Orthodox,"Mar 07, 1983"
http://www.ufcstats.com/fighter-details/68f6e96c5fa6e044,"5' 11""",145,"71""",Orthodox,"Sep 16, 1992"
http://www.ufcstats.com/fighter-details/bdcbb976816fd256,"6' 0""",185,"70""",Southpaw,"Oct 31, 1977"
http://www.ufcstats.com/fighter-details/c1e4ae143cce7398,--,--,--,Orthodox,--
http://www.ufcstats.com/fighter-details/e7bba7ce4d6c7b07,"5' 7""",140,"68""",Southpaw,"Mar 20, 1991"
http://www.ufcstats.com/fighter-details/ef61d9f5176b3200,"5' 10""",155,"69""",Orthodox,"Oct 21, 1982"
http://www.ufcstats.com/fighter-details/b84f34b425dfd24b,--,185,--,,--
http://www.ufcstats.com/fighter-details/9b7694d064a8a0ad,"5' 8""",155,"73""",Orthodox,"Nov 04, 1986"
http://www.ufcstats.com/fighter-details/a7b48e18ca27795d,"6' 3""",266,--,Switch,"Dec 21, 1968"
http://www.ufcstats.com/fighter-details/1aba18b5f15d4956,"6' 0""",170,--,Orthodox,"Apr 16, 1984"
http://www.ufcstats.com/fighter-details/90da09db03e41748,"6' 1""",170,"74""",Orthodox,"May 19, 1992"
http://www.ufcstats.com/fighter-details/0693b2eab79198ea,"6' 0""",245,--,Orthodox,"Aug 18, 1980"
http://www.ufcstats.com/fighter-details/3929efe0c0a83d07,"5' 8""",135,"70""",Orthodox,"Jul 17, 1988"
http://www.ufcstats.com/fighter-details/7ab478c397cd68ef,"5' 9""",185,"74""",Southpaw,"Aug 24, 1990"
http://www.ufcstats.com/fighter-details/91dac5e69e28d5b5,"5' 7""",135,"66""",Orthodox,"Dec 08, 1991"
http://www.ufcstats.com/fighter-details/9bcf8603ceb25680,"6' 2""",170,"76""",Southpaw,"Nov 17, 1981"
http://www.ufcstats.com/fighter-details/9c37681096c6f3a9,"5' 8""",155,--,Orthodox,"Jul 23, 1978"
http://www.ufcstats.com/fighter-details/44470bfd9483c7ad,"5' 8""",145,"66""",Orthodox,"Oct 31, 1981"
http://www.ufcstats.com/fighter-details/637bd06c32219f0b,"5' 9""",145,"72""",Orthodox,"Jun 28, 1995"
http://www.ufcstats.com/fighter-details/e4bde462b043d3e1,"5' 9""",200,--,Orthodox,"Sep 10, 1971"
http://www.ufcstats.com/fighter-details/8d04923f2db59b7f,"5' 9""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/48e093ea1f43a053,"5' 7""",135,"69""",Orthodox,"Dec 16, 1983"
http://www.ufcstats.com/fighter-details/c9885b1b7c7055a0,"5' 7""",139,--,Southpaw,--
http://www.ufcstats.com/fighter-details/af70d268e5352186,"5' 8""",139,--,Orthodox,--
http://www.ufcstats.com/fighter-details/9649d75defe0dedb,"5' 11""",168,--,Southpaw,--
http://www.ufcstats.com/fighter-details/478c8706bdb92440,"6' 1""",205,--,Southpaw,"Jun 02, 1981"
http://www.ufcstats.com/fighter-details/d76ad9a08c4408ff,"5' 10""",145,"73""",Orthodox,"Jun 01, 1990"
http://www.ufcstats.com/fighter-details/65239fccecd03404,--,135,--,,--
http://www.ufcstats.com/fighter-details/04c15b52c3cc1cab,"5' 9""",155,"72""",Orthodox,"Mar 03, 1983"
http://www.ufcstats.com/fighter-details/4498b382c65a7faa,"5' 7""",125,"69""",Orthodox,"Sep 24, 1982"
http://www.ufcstats.com/fighter-details/b6452706b373eea1,"5' 11""",155,"72""",Orthodox,"May 21, 1989"
http://www.ufcstats.com/fighter-details/e9bc5748e6a76bb6,"5' 6""",125,"67""",Southpaw,"Sep 15, 1985"
http://www.ufcstats.com/fighter-details/d945aae53e3e54e6,"5' 9""",155,"70""",Orthodox,"Mar 23, 1995"
http://www.ufcstats.com/fighter-details/606136dee6f6ecea,"5' 10""",216,--,,"Jun 14, 1984"
http://www.ufcstats.com/fighter-details/192520689012c7e4,"5' 8""",145,"72""",Orthodox,"Jun 13, 1992"
http://www.ufcstats.com/fighter-details/008ea710276c9606,"5' 6""",125,"69""",Orthodox,"Jul 17, 1997"
http://www.ufcstats.com/fighter-details/94508d80e1f885fc,"6' 1""",170,"73""",Orthodox,"Oct 25, 1984"
http://www.ufcstats.com/fighter-details/02d276b7d62b3472,"5' 10""",195,--,Orthodox,--
http://www.ufcstats.com/fighter-details/8163cd7de0342652,"6' 0""",170,"73""",Orthodox,"Nov 19, 1985"
http://www.ufcstats.com/fighter-details/72c9c2eadfc3277e,--,185,--,,--
http://www.ufcstats.com/fighter-details/bffeb123b21c9aad,"5' 6""",125,"67""",Southpaw,"Nov 03, 1987"
http://www.ufcstats.com/fighter-details/a8e133139286df84,"6' 0""",168,--,Orthodox,"Oct 23, 1973"
http://www.ufcstats.com/fighter-details/c06a9b48d4132c8e,"5' 10""",170,"71""",Switch,"Apr 10, 1988"
http://www.ufcstats.com/fighter-details/cbfd1d34356a004c,"5' 9""",247,"74""",Orthodox,"Jan 18, 1971"
http://www.ufcstats.com/fighter-details/1de9ad94de18eeaf,"5' 5""",135,"65""",Southpaw,"Dec 16, 1988"
http://www.ufcstats.com/fighter-details/6e92eb1242b46636,"6' 4""",185,--,Southpaw,"Dec 19, 1990"
http://www.ufcstats.com/fighter-details/e56df3c1d8b4b1cc,"5' 10""",205,--,Orthodox,"Nov 27, 1971"
http://www.ufcstats.com/fighter-details/e31502e3f79d00c5,"5' 9""",170,"71""",Southpaw,"Dec 30, 1983"
http://www.ufcstats.com/fighter-details/a112097ad877a48f,"5' 7""",135,--,,"May 31, 1994"
http://www.ufcstats.com/fighter-details/518e5202a91980d4,"6' 0""",170,--,,--
http://www.ufcstats.com/fighter-details/0d62719b1dcf7c40,"5' 8""",145,"72""",Orthodox,"Oct 11, 1990"
http://www.ufcstats.com/fighter-details/26927dab41dbd5fc,"5' 10""",135,"70""",Southpaw,"Oct 16, 1993"
http://www.ufcstats.com/fighter-details/831de97afe326478,"5' 4""",125,--,,--
http://www.ufcstats.com/fighter-details/1bcaac2d99b90fce,"6' 0""",170,"72""",Orthodox,"Jul 23, 1982"
http://www.ufcstats.com/fighter-details/45230be0641f3f53,"5' 8""",135,--,Southpaw,"Dec 22, 1992"
http://www.ufcstats.com/fighter-details/2dc7f1762dc0a7ef,"6' 8""",270,--,Orthodox,"Feb 26, 1967"
http://www.ufcstats.com/fighter-details/fea79f9bc8c68769,"5' 6""",135,"67""",Orthodox,"Apr 26, 1988"
http://www.ufcstats.com/fighter-details/92437c6775b3f7d1,"5' 6""",125,"66""",Orthodox,"Mar 20, 1984"
http://www.ufcstats.com/fighter-details/544d7460b3e44393,"5' 9""",135,"72""",Orthodox,"May 25, 1991"
http://www.ufcstats.com/fighter-details/2fe9032955c2e013,"5' 6""",125,"69""",Switch,"Aug 22, 1994"
http://www.ufcstats.com/fighter-details/856c4d2668a875f9,"5' 11""",155,--,,"Jan 23, 1978"
http://www.ufcstats.com/fighter-details/01dd4cdc2446f665,"5' 11""",205,--,,"May 04, 1980"
http://www.ufcstats.com/fighter-details/a67d071163962af8,"6' 2""",170,--,,"Apr 07, 1987"
http://www.ufcstats.com/fighter-details/c96e2ae6021144a1,"5' 6""",135,"66""",Orthodox,"Sep 30, 1982"
http://www.ufcstats.com/fighter-details/55f80a8aeffcdb33,"5' 9""",135,"74""",Orthodox,"Aug 05, 1987"
http://www.ufcstats.com/fighter-details/1e12c1dbbb1e2dda,"5' 6""",125,--,,"Apr 05, 1991"
http://www.ufcstats.com/fighter-details/82b4e942781b1046,"5' 8""",125,"69""",Orthodox,"Oct 17, 1995"
http://www.ufcstats.com/fighter-details/ad3a5e465c76e499,"5' 9""",145,"71""",Southpaw,"May 26, 1988"
http://www.ufcstats.com/fighter-details/320edfb0332b7073,"5' 6""",145,"66""",Orthodox,"May 13, 1979"
http://www.ufcstats.com/fighter-details/de20ffb3fc2e7629,"5' 9""",145,--,Orthodox,--
http://www.ufcstats.com/fighter-details/797ddccda75f169f,"5' 6""",145,--,Orthodox,"Jul 05, 1987"
http://www.ufcstats.com/fighter-details/4304992c2acc187b,"5' 9""",145,"70""",Orthodox,"May 30, 1983"
http://www.ufcstats.com/fighter-details/a6c20202c701e5ca,"6' 1""",170,"72""",Switch,"Mar 15, 1989"
http://www.ufcstats.com/fighter-details/e8c170a64dc920ac,--,180,--,,--
http://www.ufcstats.com/fighter-details/60029bcf496bd707,"6' 4""",265,"81""",Orthodox,"Jul 12, 1977"
http://www.ufcstats.com/fighter-details/f31c0905045fa100,"5' 11""",170,--,,"Feb 20, 1973"
http://www.ufcstats.com/fighter-details/8ddf9c51c5fdea75,"5' 8""",170,"71""",Orthodox,"Feb 26, 1980"
http://www.ufcstats.com/fighter-details/a0f0004aadf10b71,"5' 5""",125,"67""",Orthodox,"Apr 16, 1990"
http://www.ufcstats.com/fighter-details/74fefd43f073cd2f,"6' 1""",210,--,Southpaw,--
http://www.ufcstats.com/fighter-details/ab7c212de9f66af0,"5' 4""",143,--,,"Jan 29, 1967"
http://www.ufcstats.com/fighter-details/edad57b3dddf2168,"5' 8""",135,"67""",Southpaw,"Feb 01, 1988"
http://www.ufcstats.com/fighter-details/56116537d71a578c,"6' 1""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/749685d24e2cac50,"6' 3""",260,--,Southpaw,--
http://www.ufcstats.com/fighter-details/9df394db5ca103eb,"5' 11""",154,--,Orthodox,--
http://www.ufcstats.com/fighter-details/7573d25a078b5732,"5' 8""",155,--,Orthodox,--
http://www.ufcstats.com/fighter-details/b5da8f7d05e85a55,"6' 4""",265,"79""",Orthodox,"Jun 28, 1989"
http://www.ufcstats.com/fighter-details/349aaa3da11eb587,"5' 10""",170,"72""",Orthodox,"Aug 28, 1982"
http://www.ufcstats.com/fighter-details/6a0b80a24f22e152,"6' 3""",235,--,Southpaw,--
http://www.ufcstats.com/fighter-details/285ae0b4a68221f4,"5' 10""",185,"73""",Orthodox,"Feb 27, 1991"
http://www.ufcstats.com/fighter-details/b709b534b6873744,"6' 0""",155,"70""",Orthodox,"Mar 22, 1986"
http://www.ufcstats.com/fighter-details/14ff46596ad80609,"5' 11""",155,"70""",Southpaw,"Dec 22, 1986"
http://www.ufcstats.com/fighter-details/64be3dc99eaa42b6,"5' 5""",115,--,Orthodox,--
http://www.ufcstats.com/fighter-details/c0231720fe516994,"5' 11""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/6b16024d44eb03a2,"6' 1""",185,"75""",Switch,"Aug 29, 1990"
http://www.ufcstats.com/fighter-details/86ad0ae839331bd7,"5' 10""",185,--,,"Nov 04, 1983"
http://www.ufcstats.com/fighter-details/96d173b7f92aa520,"5' 11""",200,--,,--
http://www.ufcstats.com/fighter-details/eafedba0617ced81,"5' 9""",145,--,,--
http://www.ufcstats.com/fighter-details/8b2a18d3c6735083,"5' 9""",145,--,,"Aug 26, 1990"
http://www.ufcstats.com/fighter-details/c8cca8f3de5be4b4,"5' 8""",170,--,Orthodox,"Aug 05, 1973"
http://www.ufcstats.com/fighter-details/354808cf38d9d73c,"5' 11""",180,--,Orthodox,--
http://www.ufcstats.com/fighter-details/380e8b023290d091,"6' 1""",240,--,,--
http://www.ufcstats.com/fighter-details/9e0f28d1f639ad73,"5' 7""",139,--,Orthodox,--
http://www.ufcstats.com/fighter-details/dba230fe33011201,"5' 7""",139,--,Orthodox,"Mar 03, 1978"
http://www.ufcstats.com/fighter-details/917a5cb9821df261,"6' 0""",205,"72""",Switch,"Jan 03, 1991"
http://www.ufcstats.com/fighter-details/831b937811804dad,"6' 1""",255,--,Southpaw,"Jan 22, 1975"
http://www.ufcstats.com/fighter-details/fe91d254db77a7fc,"5' 7""",135,"71""",Orthodox,"May 21, 1989"
http://www.ufcstats.com/fighter-details/c7ac79839e86ce33,"5' 11""",185,--,Orthodox,"Jul 08, 1970"
http://www.ufcstats.com/fighter-details/564c2f5f9eb45d67,"6' 3""",185,--,,"Aug 04, 1983"
http://www.ufcstats.com/fighter-details/a20f234df70f2182,"5' 7""",125,"72""",Orthodox,"Oct 18, 1989"
http://www.ufcstats.com/fighter-details/054defd5420a551f,"5' 10""",185,"73""",Orthodox,"Jan 30, 1981"
http://www.ufcstats.com/fighter-details/51d2aaaca56e5b40,"5' 8""",185,--,Orthodox,--
http://www.ufcstats.com/fighter-details/c7d7fda69ec410d3,"5' 10""",145,"75""",Switch,"Apr 13, 1994"
http://www.ufcstats.com/fighter-details/928ae2e5b5f7a9ec,"5' 5""",125,"64""",Orthodox,"Apr 13, 1988"
http://www.ufcstats.com/fighter-details/b959e8c7fd8390d2,"6' 4""",205,"79""",Orthodox,"Mar 22, 1982"
http://www.ufcstats.com/fighter-details/e2ac5bb645f33088,"5' 6""",154,--,,"Feb 04, 1980"
http://www.ufcstats.com/fighter-details/bc3876891e155bb5,--,185,--,Orthodox,--
http://www.ufcstats.com/fighter-details/2a6f8136da1e52c0,"6' 7""",350,--,Southpaw,"Oct 12, 1963"
http://www.ufcstats.com/fighter-details/37098a6e6c27fb66,"5' 7""",145,"70""",Orthodox,"Nov 12, 1990"
http://www.ufcstats.com/fighter-details/8ad022dd81224f61,"6' 2""",185,--,,"Jul 25, 1973"
http://www.ufcstats.com/fighter-details/5b86d491d63890c5,"5' 7""",145,"72""",Southpaw,"Feb 22, 1995"
http://www.ufcstats.com/fighter-details/539ed332b3078821,"5' 7""",135,"67""",Orthodox,"Apr 30, 1988"
http://www.ufcstats.com/fighter-details/a0e6753c42698f13,"5' 11""",145,"73""",Orthodox,"Oct 17, 1985"
http://www.ufcstats.com/fighter-details/80779d7441af1b52,"6' 6""",260,"81""",Orthodox,"Sep 08, 1986"
http://www.ufcstats.com/fighter-details/df85d6ec3493d120,"5' 11""",195,--,Southpaw,--
http://www.ufcstats.com/fighter-details/acb36c908d415c4a,"6' 4""",205,"76""",Orthodox,"Feb 28, 1989"
http://www.ufcstats.com/fighter-details/9147679e1a4ad4a3,"6' 2""",185,--,Orthodox,"Mar 31, 1984"
http://www.ufcstats.com/fighter-details/6a125ba3ec37e27e,"5' 6""",135,--,Orthodox,"Jan 14, 1981"
http://www.ufcstats.com/fighter-details/bb2eee4fb3259c01,"6' 0""",185,--,,--
http://www.ufcstats.com/fighter-details/2e2cdb6e9eb84bb9,"5' 7""",145,--,Orthodox,"Nov 09, 1979"
http://www.ufcstats.com/fighter-details/2067a177a2842fbf,"5' 10""",170,--,Orthodox,"Sep 28, 1981"
http://www.ufcstats.com/fighter-details/66e98b3bb5fc5250,"6' 0""",155,"73""",Southpaw,"Nov 21, 1986"
http://www.ufcstats.com/fighter-details/792be9a24df82ed6,"5' 7""",125,"70""",Orthodox,"Dec 07, 1993"
http://www.ufcstats.com/fighter-details/92b36014314b028b,"6' 1""",135,--,,"Dec 16, 1979"
http://www.ufcstats.com/fighter-details/2f6a993c7f547c13,"5' 6""",135,--,Orthodox,"Jun 14, 1989"
http://www.ufcstats.com/fighter-details/b4192a975027aab6,"5' 7""",125,"67""",Orthodox,"Sep 08, 1991"
http://www.ufcstats.com/fighter-details/cdb96af67d096b1e,"5' 11""",170,"72""",Orthodox,"Aug 16, 1990"
http://www.ufcstats.com/fighter-details/dab0e6cb8c932162,"5' 7""",145,--,Orthodox,"Mar 29, 1984"
http://www.ufcstats.com/fighter-details/be9d259be012e8a4,"5' 10""",210,--,Orthodox,--
http://www.ufcstats.com/fighter-details/6803d4d6908354ac,"6' 2""",205,--,Orthodox,"Nov 01, 1979"
http://www.ufcstats.com/fighter-details/232c582f29f8f65e,"6' 2""",185,"76""",Orthodox,"Aug 01, 1985"
http://www.ufcstats.com/fighter-details/38fccd44d669bb2f,"5' 11""",205,--,,--
http://www.ufcstats.com/fighter-details/4dc496aa0cfc0d95,"6' 5""",275,--,Orthodox,--
http://www.ufcstats.com/fighter-details/ae922e7d9e852d7a,"5' 5""",135,--,,--
http://www.ufcstats.com/fighter-details/37f560436d745c18,"5' 9""",155,"70""",Orthodox,"Feb 08, 1993"
http://www.ufcstats.com/fighter-details/5da4e8dc02e50ac0,"6' 0""",190,--,Switch,--
http://www.ufcstats.com/fighter-details/882d62561063a927,"5' 1""",115,"65""",Orthodox,"Mar 17, 1989"
http://www.ufcstats.com/fighter-details/3cf18e01cb6cbde3,"5' 8""",125,"72""",Southpaw,"Jan 20, 1996"
http://www.ufcstats.com/fighter-details/ab35634d1a8c7a11,"5' 11""",183,--,Open Stance,--
http://www.ufcstats.com/fighter-details/f923e012414c883e,"5' 5""",125,"67""",Orthodox,"Nov 15, 1991"
http://www.ufcstats.com/fighter-details/8d5350fa18b79e9a,"5' 10""",243,"73""",Orthodox,"Feb 20, 1988"
http://www.ufcstats.com/fighter-details/2252b2c892397f0d,--,135,--,,--
http://www.ufcstats.com/fighter-details/b1b0729d27936f2f,"5' 11""",170,"72""",Orthodox,"Jul 09, 1988"
http://www.ufcstats.com/fighter-details/d0c325dfefdde31f,"5' 9""",135,--,,"Jan 29, 1989"
http://www.ufcstats.com/fighter-details/ec0dcceace7d25a3,"5' 5""",115,"67""",Orthodox,"Jul 27, 1996"
http://www.ufcstats.com/fighter-details/d5ae8074631762fc,"5' 7""",154,--,Southpaw,"Oct 31, 1973"
http://www.ufcstats.com/fighter-details/e49c2db95e572dc8,"6' 0""",225,--,Orthodox,"Apr 24, 1968"
http://www.ufcstats.com/fighter-details/16af2d5a6f28bee2,"6' 3""",155,--,Orthodox,"Sep 20, 1984"
http://www.ufcstats.com/fighter-details/47e0b5833e6bc91a,--,185,--,,"Jun 20, 1989"
http://www.ufcstats.com/fighter-details/342422bb6ced1e8d,"6' 1""",210,--,Orthodox,"Oct 18, 1983"
http://www.ufcstats.com/fighter-details/f9ae6914f604aa9f,"5' 1""",135,--,Orthodox,"Oct 22, 1986"
http://www.ufcstats.com/fighter-details/7be328bb3c2ea22e,"6' 1""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/7a9ca95a92d7b64c,"6' 1""",185,--,Orthodox,"Mar 12, 1983"
http://www.ufcstats.com/fighter-details/8d11d9c13e2ccdf7,"5' 9""",145,"70""",Orthodox,"Aug 07, 1994"
http://www.ufcstats.com/fighter-details/b034747dc1d15491,"5' 11""",205,"70""",Orthodox,"Jul 16, 1979"
http://www.ufcstats.com/fighter-details/03e8df49c4a059ba,"5' 5""",145,--,,"Jun 21, 1986"
http://www.ufcstats.com/fighter-details/56116a79e4deed06,"5' 11""",170,"75""",Orthodox,"Jun 14, 1980"
http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,"5' 11""",170,"73""",Southpaw,"May 22, 1984"
http://www.ufcstats.com/fighter-details/a196332ee4aa8a82,"5' 7""",154,--,Orthodox,"Jun 10, 1980"
http://www.ufcstats.com/fighter-details/95eb112a85601a0a,"5' 9""",170,--,Southpaw,"Nov 30, 1970"
http://www.ufcstats.com/fighter-details/83d0de122f2f9664,"6' 0""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/e18012194473e8b0,"6' 0""",220,--,Southpaw,"Jun 25, 1972"
http://www.ufcstats.com/fighter-details/cd7763bcadb5d4c8,"5' 11""",155,"74""",Southpaw,"Jul 19, 1983"
http://www.ufcstats.com/fighter-details/60c72f7459827881,"6' 0""",170,--,Orthodox,"Dec 04, 1975"
http://www.ufcstats.com/fighter-details/9310418684bc896f,"6' 0""",170,"73""",Orthodox,"Feb 08, 1989"
http://www.ufcstats.com/fighter-details/2dc7c49cfaeb867c,"5' 10""",170,--,,"Dec 07, 1985"
http://www.ufcstats.com/fighter-details/d0a5ef38a7778ac2,"5' 10""",145,--,Orthodox,"Mar 14, 1982"
http://www.ufcstats.com/fighter-details/748d4e35f846a029,"5' 4""",115,--,,--
http://www.ufcstats.com/fighter-details/f14cf73e51b29254,"6' 3""",257,"84""",Southpaw,"May 13, 1992"
http://www.ufcstats.com/fighter-details/2e04a3b4a2011b97,"5' 9""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/122806b56775a53a,"5' 10""",145,--,Orthodox,"Mar 28, 1978"
http://www.ufcstats.com/fighter-details/87c0b1c696ddfb43,"6' 0""",145,"71""",Switch,"May 01, 1992"
http://www.ufcstats.com/fighter-details/198994b47f395af0,"5' 11""",170,"75""",Southpaw,"Jun 08, 1993"
http://www.ufcstats.com/fighter-details/bba678d312590087,"5' 8""",155,--,Orthodox,"Mar 22, 1967"
http://www.ufcstats.com/fighter-details/49e96ff8ab781589,"6' 3""",205,"79""",Orthodox,"Sep 17, 1991"
http://www.ufcstats.com/fighter-details/f354c50b8d63d9b3,--,--,--,,--
http://www.ufcstats.com/fighter-details/e7bfdb5e0112891e,"5' 9""",220,--,Orthodox,"Oct 26, 1965"
http://www.ufcstats.com/fighter-details/38ed5a2299230227,"5' 8""",135,--,Orthodox,"Jul 21, 1992"
http://www.ufcstats.com/fighter-details/4f732e58ed907eff,"5' 8""",155,"69""",Orthodox,"Sep 26, 1984"
http://www.ufcstats.com/fighter-details/bfe95ec546692b13,"5' 11""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/2844b047183a1adb,"6' 3""",155,"75""",Southpaw,"Jul 05, 1993"
http://www.ufcstats.com/fighter-details/3253b16d38ae087d,"5' 6""",135,"69""",Orthodox,"Aug 19, 1989"
http://www.ufcstats.com/fighter-details/e670f8cc2969a789,"6' 1""",235,--,Orthodox,"Aug 01, 1967"
http://www.ufcstats.com/fighter-details/aa1952ec0b3dd8e1,"5' 8""",155,"70""",Orthodox,"May 07, 1979"
http://www.ufcstats.com/fighter-details/34b634cb2471bdde,--,145,--,,"Dec 08, 1983"
http://www.ufcstats.com/fighter-details/73c7cfa551289285,"5' 9""",155,"70""",Orthodox,"Dec 13, 1978"
http://www.ufcstats.com/fighter-details/c742287ed86a09bc,"5' 5""",115,"67""",Orthodox,"Jan 30, 1983"
http://www.ufcstats.com/fighter-details/99c7610aa74995d3,"6' 1""",170,"75""",Orthodox,"Sep 02, 1987"
http://www.ufcstats.com/fighter-details/0699c4b2a7c3c76f,"5' 4""",--,--,,--
http://www.ufcstats.com/fighter-details/fa37628269132d1a,"5' 7""",145,"73""",Orthodox,"Jul 02, 1987"
http://www.ufcstats.com/fighter-details/a2ac473d74eb157c,"6' 0""",170,--,,"May 04, 1982"
http://www.ufcstats.com/fighter-details/879b8df81523d91b,"6' 4""",205,--,Southpaw,"Mar 26, 1980"
http://www.ufcstats.com/fighter-details/d50382dc0565a9e1,"5' 1""",115,"63""",Orthodox,"Aug 28, 1993"
http://www.ufcstats.com/fighter-details/9a70f67ad2187fa3,"5' 10""",170,--,Orthodox,--
http://www.ufcstats.com/fighter-details/fc169c387b4b465d,"5' 7""",135,"67""",Orthodox,"Sep 05, 1988"
http://www.ufcstats.com/fighter-details/595db60957de51d3,"6' 1""",170,"73""",Orthodox,"Oct 06, 1993"
http://www.ufcstats.com/fighter-details/960d6cae8879ba2b,"5' 8""",145,"71""",Orthodox,"Mar 14, 1986"
http://www.ufcstats.com/fighter-details/e5549c82bfb5582d,--,185,--,,"Jul 07, 1987"
http://www.ufcstats.com/fighter-details/4a9e305633f3ef47,"5' 8""",135,--,Orthodox,--
http://www.ufcstats.com/fighter-details/44f46b0592ca0814,"5' 10""",185,--,,"Dec 13, 1990"
http://www.ufcstats.com/fighter-details/eee8efec7b951d84,"5' 5""",155,--,Southpaw,--
http://www.ufcstats.com/fighter-details/1fac46d466abd5b8,"5' 10""",170,--,Orthodox,"Jul 05, 1984"
http://www.ufcstats.com/fighter-details/02f0e04acf102ea9,"6' 2""",220,--,Orthodox,"Feb 27, 1984"
http://www.ufcstats.com/fighter-details/7cbf7c78d3b34218,"5' 9""",155,"70""",Orthodox,"Mar 09, 1988"
http://www.ufcstats.com/fighter-details/5da33b8fbfa5ee95,"5' 10""",205,"73""",Orthodox,"Apr 03, 1988"
